url,nom,image_url,nom_scientifique,statut,chapeau,pores,lamelles,pied,chair,odeur,saveur,habitat,saison,confusion,categories
https://www.guidedeschampignons.com/produit/clitocybe-en-touffe-leucocybe-connata-champignon-toxique/,CLITOCYBE EN TOUFFE,https://www.guidedeschampignons.com/wp-content/uploads/2020/11/Clitocybe-connata_Clitocybe-en-touffes_pourre.jpg,,Toxique,"1 à 10 cm, blanc à gris, parfois avec des fossettes translucides.",,,"3 à 10 cm, blanc, devenant creux avec l’âge","Blanche, élastique",,Douce,"Talus, au bord des chemins, lisières de bois",Août > Novembre,,"Bords des chemins, CHAMPIGNONS DE AOÛT, CHAMPIGNONS DE NOVEMBRE, CHAMPIGNONS DE OCTOBRE, CHAMPIGNONS DE SEPTEMBRE, Champignons toxiques, Lames décurrentes, Lames décurrentes blanches ou crème, Lames ou plis, Les champignons, Lisières de bois, Talus, Un chapeau et un pied"
https://www.guidedeschampignons.com/produit/clitocybe-geotrope-infundibulicybe-geotropa-bon-comestible/,CLITOCYBE GÉOTROPE,https://www.guidedeschampignons.com/wp-content/uploads/2020/11/Infundibulicybe-geotropa_Clitocybe-géotrope_page.jpg,,Bon comestible jeune,"5 à 20 cm, vite en entonnoir avec un mamelon net, à bord longtemps enroulé, blanchâtre, beige-crème à ocre pâle.",,,"5 à 15 cm, épais, ferme, de même couleur que le chapeau, feutré de blanc à la base.",Blanchâtre,,Douce,"Bois clairs, surtout de feuillus, clairières",Octobre >Décembre,,"Bois clairs, Champignons bons comestibles, CHAMPIGNONS DE DECEMBRE, CHAMPIGNONS DE NOVEMBRE, CHAMPIGNONS DE OCTOBRE, Clairières, Feuillus, Lames décurrentes, Lames décurrentes blanches ou crème, Lames ou plis, Les champignons, Un chapeau et un pied"
https://www.guidedeschampignons.com/produit/clitocybe-inverse-paralepista-flaccida-champignon-comestible/,CLITOCYBE INVERSÉ,https://www.guidedeschampignons.com/wp-content/uploads/2020/11/Lepista-flaccida_Clitocybe-inversé_mombert.jpg,,Comestible,"3 à 10 cm, creusé au centre, lisse et mat, flasque, crème orangé à brun-fauve.",,,"2 à 7 cm, blanchâtre puis ochracé, feutré de blanc à la base.",Blanche à crème,,Douce,Forêts de feuillus et de conifères,Septembre > Décembre,,"Champignons comestibles médiocres, CHAMPIGNONS DE DECEMBRE, CHAMPIGNONS DE NOVEMBRE, CHAMPIGNONS DE OCTOBRE, CHAMPIGNONS DE SEPTEMBRE, Conifères, Feuillus, Lames décurrentes, Lames décurrentes blanches ou crème, Lames ou plis, Les champignons, Un chapeau et un pied"
https://www.guidedeschampignons.com/produit/clitocybe-nebuleux-clitocybe-nebularis-champignon-a-rejeter/,CLITOCYBE NÉBULEUX,https://www.guidedeschampignons.com/wp-content/uploads/2020/11/Clitocybe-nebularis_Clitocybe-nébuleux_pourre.jpg,,À rejeter,"5 à 20 cm, gris à gris-brun, lisse, parfois finement poudré de blanc.",,,"5 à 14 cm, épais, un peu en massue, blanc à gris pâle.","Blanche, épaisse",,Douce,Forêts de feuillus et de conifères,Septembre > Décembre,,"Champignons à rejeter, CHAMPIGNONS DE DECEMBRE, CHAMPIGNONS DE NOVEMBRE, CHAMPIGNONS DE OCTOBRE, CHAMPIGNONS DE SEPTEMBRE, Conifères, Feuillus, Lames décurrentes, Lames décurrentes blanches ou crème, Lames ou plis, Les champignons, Un chapeau et un pied"
https://www.guidedeschampignons.com/produit/clitocybe-odorant-clitocybe-odora-champignon-bon-comestible/,CLITOCYBE ODORANT,https://www.guidedeschampignons.com/wp-content/uploads/2020/11/Clitocybe-odora_Clitocybe-odorant_pourre.jpg,,Bon comestible,"3 à 9 cm, mat, vert d’eau à vert-de-gris, se décolorant avec l’âge",,,"3 à 7 cm, blanchâtre ou verdâtre à bleuté",Blanchâtre ou verdâtre à bleutée,,"Douce, fortement anisée",Surtout les forêts de feuillus,Septembre > Novembre,,"Champignons bons comestibles, CHAMPIGNONS DE NOVEMBRE, CHAMPIGNONS DE OCTOBRE, CHAMPIGNONS DE SEPTEMBRE, Feuillus, Lames décurrentes, Lames décurrentes blanches ou crème, Lames ou plis, Les champignons, Un chapeau et un pied"
https://www.guidedeschampignons.com/produit/collybie-a-lames-larges-megacollybia-platyphylla-champignon-a-rejeter/,COLLYBIE À LAMES LARGES,https://www.guidedeschampignons.com/wp-content/uploads/2020/11/Megacollybia-platyphylla_Collybie-à-lames-larges_francini.jpg,,À rejeter,"2 à 15 cm, brun-beige à gris-brun, à nettes et fines rayures radiales.",,,"4 à 12 cm, blanchâtre à gris-brun pâle. Longs et épais filaments blancs à la base.","Blanche, mince",,Douce,"Sous les feuillus, sur le bois mort ou les souches",Mai > Novembre,,"Bois morts ou vivants, Champignons à rejeter, CHAMPIGNONS DE AOÛT, CHAMPIGNONS DE JUILLET, CHAMPIGNONS DE JUIN, CHAMPIGNONS DE MAI, CHAMPIGNONS DE NOVEMBRE, CHAMPIGNONS DE OCTOBRE, CHAMPIGNONS DE SEPTEMBRE, Feuillus, Lames adnées ou échancrées, Lames adnées ou échancrées blanches ou crème, Lames ou plis, Les champignons, Souches, Un chapeau et un pied"
https://www.guidedeschampignons.com/produit/collybie-a-pied-veloute-flammulina-velutipes-bon-comestible/,COLLYBIE À PIED VELOUTÉ,https://www.guidedeschampignons.com/wp-content/uploads/2020/11/Flammulina-velutipes_Collybie-à-pied-velouté_mombert.jpg,,Bon comestible,"1 à 8 cm, jaune orangé à brun-roux orangé, visqueux, à bord plus pâle",,,"2 à 13 cm, velouté, jaune au sommet, brunnoir à la base.",Crème et mince,,Douce,"Sur le bois de feuillus, en touffe",Septembre > Février,,"Bois morts ou vivants, Champignons bons comestibles, CHAMPIGNONS DE DECEMBRE, CHAMPIGNONS DE FEVRIER, CHAMPIGNONS DE JANVIER, CHAMPIGNONS DE NOVEMBRE, CHAMPIGNONS DE OCTOBRE, CHAMPIGNONS DE SEPTEMBRE, Feuillus, Lames adnées ou échancrées, Lames adnées ou échancrées blanches ou crème, Lames ou plis, Les champignons, Un chapeau et un pied"
https://www.guidedeschampignons.com/produit/collybie-beuree-rhodocollybia-butyracea-champignon-a-rejeter/,COLLYBIE BEURRÉE,https://www.guidedeschampignons.com/wp-content/uploads/2020/11/Rhodocollybia-butyracea_Collybie-beurrée_mombert.jpg,,À rejeter,"3 à 8 cm, gras au toucher (beurré !), avec un mamelon plus sombre au centre, brun beige à brun-noir, pâlissant pour devenir beige pâle en séchant",,,"4 à 9 cm, beige à brun-roux, en massue et strié de blanc à la base, creux et mou avec l’âge.",Blanchâtre,,Douce,Forêts de feuillus et de conifères,Juillet > Décembre,,"Champignons à rejeter, CHAMPIGNONS DE AOÛT, CHAMPIGNONS DE DECEMBRE, CHAMPIGNONS DE JUILLET, CHAMPIGNONS DE NOVEMBRE, CHAMPIGNONS DE OCTOBRE, CHAMPIGNONS DE SEPTEMBRE, Conifères, Feuillus, Lames adnées ou échancrées, Lames adnées ou échancrées blanches ou crème, Lames ou plis, Les champignons, Un chapeau et un pied"
https://www.guidedeschampignons.com/produit/collybie-des-chenes-gymnopus-dryophilus-champignon-a-rejeter/,COLLYBIE DES CHÊNES,https://www.guidedeschampignons.com/wp-content/uploads/2020/11/Gymnopus-dryophilus_Collybie-des-chênes_moingeon.jpg,,À rejeter,"1 à 6 cm, lisse, roux orangé, pâlissant pour devenir ocre crème en séchant, plus sombre au centre.",,,"2 à 9 cm, fauve orangé à ocre ou blanchâtre, lisse et mince.","Blanche, mince",,Douce,Surtout les forêts de feuillus,Mai > Octobre,,"Champignons à rejeter, CHAMPIGNONS DE AOÛT, CHAMPIGNONS DE JUILLET, CHAMPIGNONS DE JUIN, CHAMPIGNONS DE MAI, CHAMPIGNONS DE OCTOBRE, CHAMPIGNONS DE SEPTEMBRE, Feuillus, Lames adnées ou échancrées, Lames adnées ou échancrées blanches ou crème, Lames ou plis, Les champignons, Un chapeau et un pied"
https://www.guidedeschampignons.com/produit/collybie-guetree/,COLLYBIE GUÊTRÉE,https://www.guidedeschampignons.com/wp-content/uploads/2021/08/Collybie-guêtrée_Gymnopus-peronatus.jpg,"arasme brûlant, collybie poivrée",À rejeter,"2 à 7 cm, jaune à brun-roux, finement ridé, à bord retombant, pâlissant en séchant .",,,"3 à 8 cm, coriace, jaune à brun-jaune, recouvert à la base de poils jaunes vifs à crème-jaunâtre .",Blanche,,"Piquante, poivrée",Surtout forêts de feuillus,Juin > Novembre,,"Champignons à rejeter, CHAMPIGNONS DE AOÛT, CHAMPIGNONS DE JUILLET, CHAMPIGNONS DE JUIN, CHAMPIGNONS DE NOVEMBRE, CHAMPIGNONS DE OCTOBRE, CHAMPIGNONS DE SEPTEMBRE, Feuillus, Lames adnées ou échancrées, Lames adnées ou échancrées beiges à brunes, Lames adnées ou échancrées jaunes, Lames ou plis, Les champignons, Un chapeau et un pied"
https://www.guidedeschampignons.com/produit/collybie-radicante-hymenopellis-radicata-comestible-mediocre/,COLLYBIE RADICANTE,https://www.guidedeschampignons.com/wp-content/uploads/2020/11/Xerula-radicata_Collybie-radicante_1_pourre.jpg,,À rejeter,"3 à 15 cm, lisse puis ridé, visqueux, beige jaunâtre à brun foncé.",,,"6 à 25 cm, ocre brun et blanc au sommet, renflé et souvent torsadé à la base, prolongé par une longue « racine » profondément enterrée.","Blanche, mince",,Douce,"Sous les feuillus, surtout les hêtres",Juin > Octobre,,"Champignons à rejeter, CHAMPIGNONS DE AOÛT, CHAMPIGNONS DE JUILLET, CHAMPIGNONS DE JUIN, CHAMPIGNONS DE OCTOBRE, CHAMPIGNONS DE SEPTEMBRE, Feuillus, Hêtres, Lames adnées ou échancrées, Lames adnées ou échancrées blanches ou crème, Lames ou plis, Les champignons, Un chapeau et un pied"
https://www.guidedeschampignons.com/produit/collybie-visqueuse-mucidula-mucida-champignon-a-rejeter/,COLLYBIE VISQUEUSE,https://www.guidedeschampignons.com/wp-content/uploads/2020/11/shutterstock_1205346097_Collybie-visqueuse_Oudemansiella-mucida.jpg,,À rejeter,"2 à 15 cm, blanc pur à crème, très visqueux à gluant, à bord translucide et strié.",,,"3 à 10 cm, visqueux, blanc, strié au sommet, avec un anneau membraneux blanc puis brunâtre.","Mince, blanchâtre",,Douce,"Sur le bois de hêtre mort, souvent en touffe",Août > Novembre,,"Bois morts ou vivants, Champignons à rejeter, CHAMPIGNONS DE AOÛT, CHAMPIGNONS DE NOVEMBRE, CHAMPIGNONS DE OCTOBRE, CHAMPIGNONS DE SEPTEMBRE, Feuillus, Hêtres, Lames adnées ou échancrées, Lames adnées ou échancrées blanches ou crème, Lames ou plis, Les champignons, Un chapeau et un pied"
https://www.guidedeschampignons.com/produit/coprin-chevelu-coprinus-comatus-excellent-comestible/,COPRIN CHEVELU,https://www.guidedeschampignons.com/wp-content/uploads/2020/11/Coprin-chevelu.jpg,,Excellent comestible,"5 à 20 cm, cylindrique puis en cloche, blanc puis noircissant à partir du bas, couvert de mèches blanches.",,,"5 à 30 cm, blanc, creux et fragile, avec un anneau mince.","Blanche, très déliquescente",Faible,Douce,"Dans les prés, au bord des routes, lisières de bois",Avril > Novembre,,"Bords des chemins, Champignon jardin, CHAMPIGNONS DE AOÛT, CHAMPIGNONS DE AVRIL, CHAMPIGNONS DE JUILLET, CHAMPIGNONS DE JUIN, CHAMPIGNONS DE MAI, CHAMPIGNONS DE NOVEMBRE, CHAMPIGNONS DE OCTOBRE, CHAMPIGNONS DE SEPTEMBRE, Champignons excellents comestibles, Coprin, Lames ascendantes, Lames ascendantes blanches puis noires, Lames libres, Lames libres blanches puis noires, Lames ou plis, Les champignons, Lisières de bois, Pâturages, Pelouses, Prairies, Un chapeau et un pied"
https://www.guidedeschampignons.com/produit/coprin-dissemine-coprinellus-disseminatus-champignon-a-rejeter/,COPRIN DISSÉMINÉ,https://www.guidedeschampignons.com/wp-content/uploads/2020/11/Coprinus-disseminatus_Coprin-disseminé_lagardere.jpg,,À rejeter,"0,5 à 1,5 cm, vite en cloche, beige à ocre roux puis gris, finement velouté et fortement strié.",,,"0,5 à 5 cm, blanchâtre, velouté",Mince,,,"Sur les souches de feuillus, en colonie",Mai > Octobre,,"Champignons à rejeter, CHAMPIGNONS DE AOÛT, CHAMPIGNONS DE JUILLET, CHAMPIGNONS DE JUIN, CHAMPIGNONS DE MAI, CHAMPIGNONS DE OCTOBRE, CHAMPIGNONS DE SEPTEMBRE, Coprin, Feuillus, Lames ascendantes, Lames ascendantes blanches puis noires, Lames libres, Lames libres blanches puis noires, Lames ou plis, Les champignons, Souches, Un chapeau et un pied"
https://www.guidedeschampignons.com/produit/coprin-micace-coprinellus-micaceus-champignon-a-rejeter/,COPRIN MICACÉ,https://www.guidedeschampignons.com/wp-content/uploads/2020/11/Coprinellus-micaceus_Coprin-micacé_mombert.jpg,,À rejeter,"1 à 5 cm, en cloche, sillonné, brun-roux à fauve, plus pâle au bord, saupoudré de fines paillettes brillantes (comme du mica).",,,"2 à 10 cm, blanchâtre, velouté",Blanche,,Douce,Sur les souches ou le bois mort,Mai > Novembre,,"Bois morts ou vivants, Champignons à rejeter, CHAMPIGNONS DE AOÛT, CHAMPIGNONS DE JUILLET, CHAMPIGNONS DE JUIN, CHAMPIGNONS DE MAI, CHAMPIGNONS DE NOVEMBRE, CHAMPIGNONS DE OCTOBRE, CHAMPIGNONS DE SEPTEMBRE, Coprin, Lames ascendantes, Lames ascendantes blanches puis noires, Lames libres, Lames libres blanches puis noires, Lames ou plis, Les champignons, Souches, Un chapeau et un pied"
https://www.guidedeschampignons.com/produit/coprin-noir-dencre-coprinus-atramentaria-a-rejeter/,COPRIN NOIR D’ENCRE,https://www.guidedeschampignons.com/wp-content/uploads/2020/11/shutterstock_742360807_Coprin-noir-dencre_Coprinopsis-atramentaria.jpg,,Toxique,"2 à 8 cm, en œuf puis conique, gris argenté à gris-brun, aspect givré, à bord irrégulier et relevé à maturité.",,,"3 à 15 cm, blanc puis taché de noir","Blanche, très déliquescente",,Douce,"Pelouses, au bord des chemins, lisières de bois",Avril > Novembre,,"Bords des chemins, CHAMPIGNONS DE AOÛT, CHAMPIGNONS DE JUILLET, CHAMPIGNONS DE JUIN, CHAMPIGNONS DE MAI, CHAMPIGNONS DE NOVEMBRE, CHAMPIGNONS DE OCTOBRE, CHAMPIGNONS DE SEPTEMBRE, Champignons toxiques, Coprin, Lames ascendantes, Lames ascendantes blanches puis noires, Lames libres, Lames libres blanches puis noires, Lames ou plis, Les champignons, Lisières de bois, Pelouses, Un chapeau et un pied"
https://www.guidedeschampignons.com/produit/coprin-pie-coprinus-picaceus-champignon-a-rejeter/,COPRIN PIE,https://www.guidedeschampignons.com/wp-content/uploads/2020/11/shutterstock_1444342247_Coprin-pie_Coprinopsis-picacea.jpg,,À rejeter,"4 à 12 cm, cylindrique puis conique, d’abord couvert d’un voile blanc se fissurant sur fond beige puis brun à noirâtre.",,,"5 à 30 cm, blanc et floconneux, fragile, renflé à la base.","Blanchâtre, très déliquescente",,Douce mais désagréable,"Forêts de feuillus, surtout sous les hêtres",Août > Octobre,,"Champignons à rejeter, CHAMPIGNONS DE AOÛT, CHAMPIGNONS DE OCTOBRE, CHAMPIGNONS DE SEPTEMBRE, Coprin, Feuillus, Hêtres, Lames ascendantes, Lames ascendantes blanches puis noires, Lames libres, Lames libres blanches puis noires, Lames ou plis, Les champignons, Un chapeau et un pied"
https://www.guidedeschampignons.com/produit/cortinaire-sanguin-cortinarius-alboviolaceus-champignon-a-rejeter/,CORTINAIRE BLANC-VIOLET,https://www.guidedeschampignons.com/wp-content/uploads/2020/11/Cortinarius-alboviolaceus_Cortinaire-blanc-violet_francini.jpg,,À rejeter,"3 à 10 cm, aspect soyeux, bleu-violet à violacé pâle, se décolorant par le centre pour devenir ochracé.",,,"5 à 10 cm, de même couleur que le chapeau, en massue à la base.",Blanchâtre à violacée,,Douce,"Forêts de feuillus, surtout sous les bouleaux.",Août > Novembre,,"Bouleaux, Champignons à rejeter, CHAMPIGNONS DE AOÛT, CHAMPIGNONS DE NOVEMBRE, CHAMPIGNONS DE OCTOBRE, CHAMPIGNONS DE SEPTEMBRE, Feuillus, Lames adnées ou échancrées, Lames adnées ou échancrées bleues mauves violettes, Lames ou plis, Les champignons, Un chapeau et un pied"
https://www.guidedeschampignons.com/produit/cortinaire-camphre-cortinarius-camphoratus-champignon-a-rejeter/,CORTINAIRE CAMPHRÉ,https://www.guidedeschampignons.com/wp-content/uploads/2020/11/Cortinarius-camphoratus_Cortinaire-camphré_page.jpg,Cortinarius camphoratus,À rejeter,"3 à 10 cm, lilas pâle à gris-bleu pâle, se colorant d’ochracé à partir du centre.",,,"4 à 10 cm, cylindrique, blanchâtre à lilas pâle puis jaunissant.","Violacée, puis jaune ochracé",,Douce,"Forêts de conifères, surtout en montagne.",Août > Novembre,,"Champignons à rejeter, CHAMPIGNONS DE AOÛT, CHAMPIGNONS DE NOVEMBRE, CHAMPIGNONS DE OCTOBRE, CHAMPIGNONS DE SEPTEMBRE, Conifères, Lames adnées ou échancrées, Lames adnées ou échancrées bleues mauves violettes, Lames ou plis, Les champignons, Un chapeau et un pied"
https://www.guidedeschampignons.com/produit/cortinaire-canelle-cortinarius-cinnamomeus-champignon-a-rejeter/,CORTINAIRE CANNELLE,https://www.guidedeschampignons.com/wp-content/uploads/2020/11/Cortinarius-cinnamomeus_Cortinaire-cannelle_mombert.jpg,,À rejeter,"2 à 4 cm, brun-jaune à brun-rouge, sec et finement feutré, mamelonné, à bord mince et souvent jaune.",,,"2 à 8 cm, jaune cuivré",Jaune à jaune verdâtre,,Douce,Forêts de feuillus et de conifères,Août > Octobre,,"Champignons à rejeter, CHAMPIGNONS DE AOÛT, CHAMPIGNONS DE OCTOBRE, CHAMPIGNONS DE SEPTEMBRE, Conifères, Feuillus, Lames adnées ou échancrées, Lames adnées ou échancrées orangées à rouille, Lames ou plis, Les champignons, Un chapeau et un pied"
https://www.guidedeschampignons.com/produit/cortinaire-couleur-de-rocou-cortinarius-orellanus-champignon-mortel/,CORTINAIRE COULEUR DE ROCOU,https://www.guidedeschampignons.com/wp-content/uploads/2020/11/Cortinarius_orellanus_Cortinaire-couleur-de-rocou_francini.jpg,,Mortel,"3 à 10 cm, fauve roussâtre à brun-rouille ou brun orangé, sec et feutré.",,,"4 à 10 cm, lisse, aminci vers la base, jaune roussâtre.","Crème à jaunâtre, ou rouille",,Douce,Forêts de feuillus,Septembre > Novembre,,"CHAMPIGNONS DE NOVEMBRE, CHAMPIGNONS DE OCTOBRE, CHAMPIGNONS DE SEPTEMBRE, Champignons mortels, Feuillus, Lames adnées ou échancrées, Lames adnées ou échancrées orangées à rouille, Lames ou plis, Les champignons, Un chapeau et un pied"
https://www.guidedeschampignons.com/produit/cortinaire-remarquable-cortinarius-praestans-bon-comestible/,CORTINAIRE REMARQUABLE,https://www.guidedeschampignons.com/wp-content/uploads/2020/11/Cortinarius_praestans_Cortinaire-remarquable_francini.jpg,,Bon comestible,"5 à 20 cm, brun violacé à brun-pourpre, fortement ridé sur le bord, visqueux, avec quelques plaques de voile blanc.",,,"5 à 15 cm, en massue à la base, blanchâtre ou violet pâle, strié de brunâtre.",Blanche agréable,,Douce,Forêts de feuillus,Septembre > Novembre,,"Champignons bons comestibles, CHAMPIGNONS DE NOVEMBRE, CHAMPIGNONS DE OCTOBRE, CHAMPIGNONS DE SEPTEMBRE, Feuillus, Lames adnées ou échancrées, Lames adnées ou échancrées bleues mauves violettes, Lames ou plis, Les champignons, Un chapeau et un pied"
https://www.guidedeschampignons.com/produit/cortinaire-sanguin-cortinarius-sanguineus-champignon-a-rejeter/,CORTINAIRE SANGUIN,https://www.guidedeschampignons.com/wp-content/uploads/2020/11/Cortinarius-sanguineus_Cortinaire-sanguin_mombert.jpg,Cortinarius sanguineus,À rejeter,"2 à 5 cm, rouge sang sombre, plutôt plat",,,"3 à 9 cm, cylindrique, rouge sang plus clair que le chapeau ou rouge rosé",Rouge sang à rouge rosé,,Douce,"Sous les épicéas, surtout en montagne",Août > Octobre,,"Champignons à rejeter, CHAMPIGNONS DE AOÛT, CHAMPIGNONS DE OCTOBRE, CHAMPIGNONS DE SEPTEMBRE, Conifères, Épicéas, Lames adnées ou échancrées, Lames adnées ou échancrées orange vif à rouge sang, Lames ou plis, Les champignons, Un chapeau et un pied"
https://www.guidedeschampignons.com/produit/cortinaire-tres-joli-cortinarius-speciosissimus-champignon-mortel/,CORTINAIRE TRÈS JOLI,https://www.guidedeschampignons.com/wp-content/uploads/2020/11/Cortinarius-speciosissimus_Cortinaire-trés-joli_mombert.jpg,,Mortel,"3 à 10 cm, sec, feutré, d’abord conique puis mamelonné, roux orangé à brun roussâtre",,,"5 à 12 cm, légèrement en massue à la base, chiné de jaune roussâtre","Crème à jaunâtre, ou rouille",,Douce,"Forêts de conifères, surtout les épicéas",Août > Octobre,,"CHAMPIGNONS DE AOÛT, CHAMPIGNONS DE OCTOBRE, CHAMPIGNONS DE SEPTEMBRE, Champignons mortels, Conifères, Épicéas, Lames adnées ou échancrées, Lames adnées ou échancrées orangées à rouille, Lames ou plis, Les champignons, Un chapeau et un pied"
https://www.guidedeschampignons.com/produit/cortinaire-varie-cortinarius-varius-champignon-bon-comestible/,CORTINAIRE VARIÉ,https://www.guidedeschampignons.com/wp-content/uploads/2020/11/Cortinarius-varius-_Cortinaire-varié_pourre.jpg,,Bon comestible,"3 à 12 cm, ocre jaune à jaune orangé vif, plus sombre au centre, visqueux jeune puis vite sec.",,,"4 à 10 cm, blanc, un peu en massue à la base.","Blanche, ferme",,Douce,"Forêts de conifères, sous les épicéas",Août > Novembre,,"Champignons bons comestibles, CHAMPIGNONS DE AOÛT, CHAMPIGNONS DE NOVEMBRE, CHAMPIGNONS DE OCTOBRE, CHAMPIGNONS DE SEPTEMBRE, Conifères, Épicéas, Lames adnées ou échancrées, Lames adnées ou échancrées bleues mauves violettes, Lames ou plis, Les champignons, Un chapeau et un pied"
https://www.guidedeschampignons.com/produit/cortinaire-violet-cortinarius-violaceus-comestible-mediocre/,CORTINAIRE VIOLET,https://www.guidedeschampignons.com/wp-content/uploads/2020/11/Alamy_DAEE9N__Cortinarius-violaceus_Cortinaire-violet.jpg,,Comestible médiocre,"3 à 15 cm, bleu-violet à violet foncé vif, nettement velouté",,,"5 à 12 cm, en massue à la base, violet chiné",Violette,,Douce,Forêts de feuillus,Août > Octobre,"Laccaire améthyste, Pied-bleu","Champignons comestibles médiocres, CHAMPIGNONS DE AOÛT, CHAMPIGNONS DE OCTOBRE, CHAMPIGNONS DE SEPTEMBRE, Cortinaires, Feuillus, Lames adnées ou échancrées, Lames adnées ou échancrées bleues mauves violettes, Lames ou plis, Les champignons, Un chapeau et un pied"
https://www.guidedeschampignons.com/produit/entolome-en-bouclier-entoloma-clypeatum-champignon-bon-comestible/,ENTOLOME EN BOUCLIER,https://www.guidedeschampignons.com/wp-content/uploads/2020/11/iStock-1264538975_Entolome-en-bouclier_Entoloma-clypeatum.jpg,,Bon comestibilité,"2 à 10 cm, conique puis nettement mamelonné, brun à brun-gris, plus pâle en séchant.",,,"3 à 12 cm, ferme, blanchâtre à grisâtre ou crème brunâtre.","Blanchâtre à grisâtre, épaisse et ferme.","Forte, farineuse",Farineuse,"Haies de rosacées (aubépines, églantiers, fruitiers…)",Mars > Juin,,"Champignons bons comestibles, CHAMPIGNONS DE AVRIL, CHAMPIGNONS DE JUIN, CHAMPIGNONS DE MAI, CHAMPIGNONS DE MARS, Feuillus, Fruitiers, Haies, Lames adnées ou échancrées, Lames adnées ou échancrées blanches ou crème, Lames adnées ou échancrées roses à rose orangé, Lames ou plis, Les champignons, Un chapeau et un pied"
https://www.guidedeschampignons.com/produit/entolome-livide-entoloma-sinuatum-champignon-a-rejeter/,ENTOLOME LIVIDE,https://www.guidedeschampignons.com/wp-content/uploads/2020/11/Entoloma-sinuatum_Entolome-livide_pourre.jpg,,Toxique,"3 à 20 cm, charnu, à l’aspect soyeux, gris clair à crème jaunâtre",,,"6 à 18 cm, épais et ferme, souvent en massue à la base, blanc puis crème.",Blanche,Farineuse,Farineuse,Forêts de feuillus,Août > Novembre,,"CHAMPIGNONS DE AOÛT, CHAMPIGNONS DE NOVEMBRE, CHAMPIGNONS DE OCTOBRE, CHAMPIGNONS DE SEPTEMBRE, Champignons toxiques, Feuillus, Lames adnées ou échancrées, Lames adnées ou échancrées jaunes, Lames adnées ou échancrées roses à rose orangé, Lames ou plis, Les champignons, Un chapeau et un pied"
https://www.guidedeschampignons.com/produit/fausse-girolle-hygrophoropsis-aurantiaca-champignon-a-rejeter/,FAUSSE-GIROLLE,https://www.guidedeschampignons.com/wp-content/uploads/2020/11/Hygrophoropsis-aurantiaca_Fausse-girolle_pourre.jpg,,À rejeter,"2 à 8 cm, jaune à orangé vif, mat et velouté. Le centre est souvent plus foncé.",,,"2 à 6 cm, de même couleur que le chapeau","Jaune orangé, molle",,Douce,Forêts de conifères,Septembre > Décembre,,"Champignons à rejeter, CHAMPIGNONS DE DECEMBRE, CHAMPIGNONS DE NOVEMBRE, CHAMPIGNONS DE OCTOBRE, CHAMPIGNONS DE SEPTEMBRE, Conifères, Lames décurrentes, Lames décurrentes orange vif, Lames ou plis, Les champignons, Un chapeau et un pied"
https://www.guidedeschampignons.com/produit/faux-clitocybe-lumineux-omphalotus-olearius-champignon-toxique/,FAUX-CLITOCYBE LUMINEUX,https://www.guidedeschampignons.com/wp-content/uploads/2020/11/Omphalotus-olearius_Faux-clitocybe-lumineux_moingeon.jpg,,Toxique,"4 à 15 cm, vite en entonnoir, lisse et à fines rayures radiales, jaune orangé vif à roux.",,,"5 à 15 cm, de même couleur que les lames, fibreux.","Jaune à jaune orangé, ferme",Agréable,Douce,"Sur les souches de feuillus, en touffe",Août > Novembre,,"CHAMPIGNONS DE AOÛT, CHAMPIGNONS DE NOVEMBRE, CHAMPIGNONS DE OCTOBRE, CHAMPIGNONS DE SEPTEMBRE, Champignons toxiques, Feuillus, Lames décurrentes, Lames décurrentes jaunes, Lames décurrentes orange vif, Lames ou plis, Les champignons, Souches, Un chapeau et un pied"
https://www.guidedeschampignons.com/produit/faux-hydne-gelatineux-pseudohydnum-gelatinosum-comestible-mediocre/,FAUX-HYDNE GÉLATINEUX,https://www.guidedeschampignons.com/wp-content/uploads/2020/11/Pseudohydnum-gelatinosum_Faux-hydne-gélatineux_page.jpg,,Comestible médiocre,"2 à 6 cm, gélatineux et presque plat, blanc à gris-brun",,,,,,Douce,Bois mort de conifères,Juillet > Décembre,,"Aiguillons, Bois morts ou vivants, Champignons comestibles médiocres, CHAMPIGNONS DE AOÛT, CHAMPIGNONS DE DECEMBRE, CHAMPIGNONS DE JUILLET, CHAMPIGNONS DE NOVEMBRE, CHAMPIGNONS DE OCTOBRE, CHAMPIGNONS DE SEPTEMBRE, Conifères, Formes diverses, Les champignons, Texture gélatineuse, Un chapeau et un pied"
https://www.guidedeschampignons.com/produit/fleur-de-tan-fuligo-septica-champignon-a-rejeter/,FLEUR DE TAN,https://www.guidedeschampignons.com/wp-content/uploads/2020/11/Fleur-de-Tan.jpg,,À rejeter,"Mousse de forme irrégulière (2 à 10 cm), jaune vif, molle, ressemblant à des œufs mimosa.",,,Absent,"Jaune vif et molle, puis plus dure et noire à l’intérieur. Pulvérulente à maturité.",Sans particularité,Sans particularité,Sur les feuilles et le bois mort,Du printemps à l’automne,,"Aspect mousse sur le bois, Bois morts ou vivants, Champignons à rejeter, CHAMPIGNONS DE AOÛT, CHAMPIGNONS DE AVRIL, CHAMPIGNONS DE JUILLET, CHAMPIGNONS DE JUIN, CHAMPIGNONS DE MAI, CHAMPIGNONS DE NOVEMBRE, CHAMPIGNONS DE OCTOBRE, CHAMPIGNONS DE SEPTEMBRE, Formes diverses, Les champignons"
